,Index,Text,Paraphrase,G-Paraphrase,G-Text,Wangchan_eng-eng,Sbert_eng-eng,mbert_eng-eng,Wangchan_th-th,Sbert_th-th,mbert_th-th,Sbert_th-en,mbert_th-eng
76,246,ผู้ใหญ่บ้านใหม่คองน้อย กล่าวว่า ชาวบ้านไม่อยากให้มีการกระทบกระทั่ง ให้เกิดความรุนแรง,ชาวบ้านไม่ต้องการให้เกิดการกระทบกระทั่งหรือความรุนแรง ผู้ใหญ่บ้านใหม่คองน้อยกล่าว,Villagers do not want to cause wounding or violence. The new village headman said.,The new village headman said that the villagers do not want to be wounding. To cause violence,0.7147588729858398,0.5626580715179443,0.9483386874198914,0.8978712558746338,0.847435474395752,0.912826418876648,0.29719078540802,0.5726796388626099
77,249,หลังจากได้ผลตรวจแล้วจึงได้ส่งไปตรวจสอบซ้ำอีกครั้งที่ไบโอเทค,ส่งไปที่ไบโอเทคเพื่อตรวจสอบซ้ำอีกครั้งหลังจากได้ผลตรวจแล้ว,Sent to Biotech to repeat the examination again after the results have been received.,"After the examination, it was sent again at Biotech.",0.788524329662323,0.8415325880050659,0.9113889932632446,0.6944600343704224,0.9478617906570435,0.9545730352401733,0.7281105518341064,0.7124520540237427
78,251,ไม่ได้มีการศึกษาผลกระทบผลเสียที่อาจเกิดขึ้นต่อพันธุ์พืชและสัตว์ป่า,ไม่มีการศึกษาผลกระทบกับผลเสียที่สามารถเกิดขึ้นต่อสัตว์ป่าและพันธุ์พืช,There is no study of the impact on the disadvantages that can occur on wildlife and plant species.,Not studying the effects of the disadvantages that may occur on plant and wildlife varieties.,0.7889195680618286,0.7030789256095886,0.935664176940918,0.730940043926239,0.8394497632980347,0.9677223563194275,0.6629002094268799,0.9140886068344116
79,268,แปลงนี้จะไม่ส่งผลกระทบต่อการผลิตมะละกอและการส่งออกโดยรวม รายงานโดย : มุทิตา เชื้อชั่ง ศูนย์ข่าวประชาไท,การผลิตมะละกอและการส่งออกโดยรวมจะไม่ได้รับผลกระทบจากแปลงนี้ มุทิตา เชื้อชั่ง ศูนย์ข่าวประชาไท รายงาน,"The production of papaya and overall exports will not be affected by this plot, Muthita Chuea, the Prachatai News Center reports.","This plot will not affect the production of papaya and exports. The overall report by: Muthita Chuea, the Prachatai News Center.",0.7912850379943848,0.9158042669296265,0.8878846168518066,0.928040087223053,0.8721458911895752,0.8750398755073547,0.593395471572876,0.587958037853241
80,276,""" ด้านพล.ท.เรวัตร รัตนผ่องใส รองเลขาธิการกองอำนวยการเสริมสร้างสันติสุขจังหวัดชายแดนภาคใต้ กล่าวเรื่องนี้ว่า เป็นการออกข่าวมั่ว",เรื่องดังกล่าวเป็นการออกข่าวมั่ว พล.ท.เรวัตร รัตนผ่องใส รองเลขาธิการกองอำนวยการเสริมสร้างสันติสุขจังหวัดชายแดนภาคใต้กล่าว,"The said story is a news release. Lieutenant General Rawat Rattanapongsai, Deputy Secretary -General of the Office of the Southern Border Provinces.","""Lieutenant General Rayawat Rattanapongsai, Deputy Secretary -General of the Office of the Southern Border Provinces Said this matter that Is a news release",0.4201750159263611,0.5254814624786377,0.9059739112854004,0.9423220157623291,0.9208818674087524,0.8855098485946655,0.41198036074638367,0.5541353821754456
81,282,รัฐบาลจะต้องมีการแลกเปลี่ยนข้อมูลข่าวสารอย่างใกล้ชิดกับองค์การระหว่างประเทศและประเทศคู่ค้าเสียก่อน รายงานโดย : ศูนย์ข่าวประชาไท,รัฐบาลจะต้องแลกเปลี่ยนข้อมูลข่าวสารอย่างใกล้ชิดกับประเทศคู่ค้าเสียก่อนและองค์การระหว่างประเทศ ศูนย์ข่าวประชาไท รายงาน,"The government must exchange information closely with the country, partners and international organizations. Prachatai News Center",The government must exchange information closely with the International and Trade Organizations before report: Prachatai News Center.,0.7954978942871094,0.8908880949020386,0.9109789729118347,0.9413203001022339,0.9439417719841003,0.9711970090866089,0.7659419775009155,0.7975689768791199
82,334,เนื่องจากการทำประชาพิจารณ์ไม่เกิดขึ้นจริง สนนท.จึงขอเสนอให้มีการยกเลิกร่าง พ.ร.บ.มหาวิทยาลัยในกำกับของรัฐทุกแห่ง,สนนท.เสนอให้มีการยกเลิกร่าง พ.ร.บ.มหาวิทยาลัยในกำกับของรัฐทุกแห่ง เนื่องจากการทำประชาพิจารณ์ไม่เกิดขึ้นจริง ,The Royal Thai Police proposed to cancel the draft. All state university acts Because the public hearing does not actually happen,Because the public hearing does not actually happen The Royal Thai Police therefore proposed to cancel the draft. All state university acts,0.658908486366272,0.7209658622741699,0.9643182158470154,0.9794082641601562,0.8977166414260864,0.9559081792831421,0.47387924790382385,0.678777277469635
83,353,ภาพของเธอที่จะยืนอยู่เคียงข้างพวกเขาเหล่านี้กลับเลือนลาง,ภาพของพวกเขาเหล่านี้ที่มีเธอยืนอยู่เคียงข้างกลับเลือนลาง,Their images that have you stand beside the fuzzy.,The picture of her standing beside them is fuzzy.,0.8359766006469727,0.6011587381362915,0.7797013521194458,0.9542540311813354,0.9099926948547363,0.852500319480896,0.6725210547447205,0.6511768102645874
84,372,เนื่องจากขณะนี้ยังมีประชาชนบางส่วนมีข้อสงสัยเรื่องโรคไข้หวัดนกรอบ 2 กระทรวงสาธารณสุขจึงได้เปิดให้บริการตอบข้อซักถามทางโทรศัพท์ หมายเลข 0-2590-3333 ตลอด 24 ชั่วโมง,เนื่องจากยังมีประชาชนบางส่วนที่มีคำถามเกี่ยวกับโรคไข้หวัดนกรอบ 2  กระทรวงสาธารณสุขจึงได้เปิดให้บริการตอบข้อซักถามทางโทรศัพท์ตลอด 24 ชั่วโมง หมายเลข 0-2590-3333 ,"Since there are still some people who have questions about the 2nd influenza, the Ministry of Public Health has opened a service to answer by telephone questions 24 hours a day number 0-2590-3333.","Since there are still some people who have questions about the influenza 2, the Ministry of Public Health has opened a service to answer by telephone number 0-2590-3333 24 hours.",0.9488558173179626,0.9503556489944458,0.9764546155929565,0.8818041086196899,0.9648540019989014,0.964340329170227,0.8436293601989746,0.7285156846046448
85,375,แหล่งข่าวกล่าวว่า การรักษาโรคต่างๆ อาทิ โรค SARS นั้น อาจจะยังไม่เกิดขึ้นในเร็วๆนี้,การรักษาโรคต่างๆ เช่น โรค SARS นั้น อาจจะยังไม่เกิดขึ้นในเวลาอันใกล้ แหล่งข่าวกล่าว,"Treatment of various diseases, such as SARS, may not occur in a nearby time. Source","The source said Treatment of various diseases, such as SARS, may not occur soon.",0.8377875089645386,0.7571102380752563,0.9658516049385071,0.8833115100860596,0.8201214075088501,0.9539705514907837,0.8437021970748901,0.8887861967086792
86,376,ภาคการเกษตรซึ่งยังคงเป็นปัจจัยสำคัญของเศรษฐกิจเอเชียได้รับผลดีจากสภาพอากาศที่เป็นใจ,สภาพอากาศที่เป็นใจส่งผลให้ภาคเกษตรกรรมซึ่งยังคงเป็นปัจจัยสำคัญของเศรษฐกิจเอเชียได้รับผลดี,"The weather that is heartbreaking, resulting in agriculture, which is still an important factor in the Asian economy to get good results.","The agricultural sector, which is still an important factor in the Asian economy, has been good for the weather.",0.6119930744171143,0.6165592074394226,0.8902310729026794,0.9167947173118591,0.8422393202781677,0.9418529272079468,0.7460843920707703,0.8692623376846313
87,381,จากการสอบถามรายละเอียดเกษตรกรในพื้นที่พบว่าส่วนใหญ่ใช้เมล็ดพันธุ์เดิม,จากการสอบถามรายละเอียดในพื้นที่พบว่าเกษตรกรส่วนใหญ่ยังคงใช้เมล็ดพันธุ์เดิม,"From the inquiry in the area, it was found that most farmers still use the same seeds.","From inquiring about farmers in the area, it was found that most of the original seeds were used.",0.9019045829772949,0.6938751935958862,0.9230064153671265,0.9622921943664551,0.9506661295890808,0.960841178894043,0.5640772581100464,0.8049585223197937
88,408,ที่ผ่านมาช่วงวิกฤติเศรษฐกิจมีการแก้ปัญหาเฉพาะหน้า ด้วยการเอาเครื่องที่ทิ้งแล้วจากประเทศอื่นมาใช้ ประชาไทรายงาน,ช่วงวิกฤติเศรษฐกิจที่ผ่านมามีการแก้ปัญหาเฉพาะหน้าด้วยการเอาเครื่องที่ทิ้งแล้วจากประเทศอื่นมาใช้ รายงานจากประชาไท,"During the past economic crisis, there was a solution to the problem by removing the discarding machines from other countries. Report from Prachatai","In the past, the economic crisis has solved immediate problems. By using the discarding machines from other countries Pracha Sai",0.7738443613052368,0.7799558639526367,0.8864135146141052,0.8998197317123413,0.9542846083641052,0.9004197120666504,0.48820969462394714,0.5983734130859375
89,425,มีน้ำไหลผ่านหมู่บ้านก็ไม่ได้ใช้ แต่ต้องซื้อน้ำดื่มน้ำถังจากโรงงานแทน,หมู่บ้านมีน้ำไหลผ่านก็ไม่ได้ใช้ ต้องซื้อน้ำถังน้ำดื่มจากโรงงานแทน,"The village has water flowing through, it is not used. Have to buy water, drinking water tanks from the factory instead","There is water flowing through the village, it is not used. But had to buy water to drink water from the factory instead",0.931039035320282,0.7429772615432739,0.9493430852890015,0.8982343673706055,0.883705198764801,0.9410255551338196,0.4974241852760315,0.8546256422996521
90,443,รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์แถลงข่าวที่กรมวิชาการเกษตร,ที่กรมวิชาการเกษตร รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์มาแถลงข่าว,At the Department of Agriculture Minister of Agriculture and Cooperatives announced,Minister of Agriculture and Cooperatives announced at the Department of Agriculture,0.793671727180481,0.9476661086082458,0.9783581495285034,0.9061568379402161,0.9644538164138794,0.9246649742126465,0.5791365504264832,0.7617496252059937
91,452,ลูกจ้างมีหน้าที่ทำอะไรตามคำสั่ง ในมหาวิทยาลัยของเราไม่มี Boss อธิการบดี คณบดี ไม่ใช่ Boss ของเรา,ลูกจ้างมีหน้าที่ทำอะไรตามคำสั่ง  อธิการบดีและคณบดีไม่ใช่ Boss ของเราเพราะในมหาวิทยาลัยของเราไม่มี Boss,What is the duty to do as ordered? The President and Dean are not our Boss because our university doesn't have a Boss.,"What is the duty to do as ordered? In our university, there is no Boss, President, Dean, not our Boss.",0.7399502992630005,0.7075475454330444,0.8971173167228699,0.9567680954933167,0.842414915561676,0.9409563541412354,0.6798422336578369,0.6734476089477539
92,476,ข้อกำหนดดังกล่าวเป็นสิทธิที่ไทยสามารถกระทำได้ภายใต้ความตกลงด้านทรัพย์สินทางปัญญา หรือความตกลงทริปส์ในองค์การการค้าโลก,ไทยสามารถกระทำสิทธิตามข้อกำหนดดังกล่าวภายใต้ความตกลงทริปส์ในองค์การการค้าโลกหรือความตกลงด้านทรัพย์สินทางปัญญา,Thailand is able to perform the rights under the specifications under the Trip Agreement in the World Trade Organization or intellectual property agreement.,Such requirements are rights that Thailand can do under the intellectual property agreement. Or the Trip Agreement in the World Trade Organization,0.6914318799972534,0.9297046661376953,0.9271746873855591,0.9647849798202515,0.9287471771240234,0.612764835357666,0.4249162971973419,0.5887914299964905
93,480,ดังนี้ ในพื้นที่เขตอำเภอปาย รายงานแจ้งว่า เกิดความขัดแย้งเมื่อหน่วยอุทยานแห่งชาติห้วยน้ำดัง ได้นำขยะไปทิ้งบริเวณป่าต้นน้ำแม่ปิง,ดังนี้ ในพื้นที่ อ.ปาย รายงานแจ้งว่า ความขัดแย้งเกิดจากการนำขยะไปทิ้งบริเวณป่าต้นน้ำแม่ปิงโดยหน่วยอุทยานแห่งชาติห้วยน้ำดัง,"As follows, in the area of ​​Achan Pai, reports that The conflict arises from the waste of garbage in the Mae Ping Watershed forest by the Huai Nam Dang National Park.",As follows in the area of ​​Pai District Report that Conflict when Huai Nam Dang National Park Brought the garbage to throw away the Mae Ping upstream forest,0.8580719232559204,0.6766819953918457,0.8817836046218872,0.9664486050605774,0.9392071962356567,0.9203733205795288,0.469716876745224,0.5578530430793762
94,482,ตัวแทนชาวบ้านคลองด่าน จังหวัดสมุทรปราการ เข้าพบพลตำรวจเอกประทิน สันติประภพ,พบพลตำรวจเอกประทิน สันติประภพได้พบกับตัวแทนชาวบ้านคลองด่าน จังหวัดสมุทรปราการ,Meet Police General Prathin Santiprapop met with the representative of the villagers of Khlong Dan. Samut Prakan Province,Representative of Khlong Dan villagers Samut Prakan Province Meet Police General Prathin Santiprapop,0.3848528265953064,0.8085024952888489,0.9097668528556824,0.8751121759414673,0.844767153263092,0.7632256150245667,0.42142701148986816,0.44933590292930603
95,543,วันนี้มีการแจกจ่ายใบปลิวเรียกร้องให้แม่ทัพภาค 4 เปิดเผยรายชื่อผู้ก่อความไม่สงบในพื้นที่ ไปตามร้านน้ำชาต่างๆ รอบตัวเมืองปัตตานี,วันนี้มีการแจกจ่ายใบปลิวไปตามร้านน้ำชาต่างๆ รอบตัวเมืองปัตตานีเพื่อเรียกร้องให้แม่ทัพภาค 4 เปิดเผยรายชื่อผู้ก่อความไม่สงบในพื้นที่ ,"Today, the flyers are distributed to various tea shops. Around Pattani city to call for General Region 4, revealing the names of insurgents in the area.","Today, the flyer has been distributed to the General Region 4, revealing the names of insurgents in the area. Go to various tea shops Around Pattani",0.6229620575904846,0.8878880739212036,0.9586054682731628,0.9851388335227966,0.914171040058136,0.8394608497619629,0.2113019824028015,0.6428934335708618
96,544,จัดทำทะเบียนประวัติครูอาจารย์และนักเรียนให้แล้วเสร็จภายใน 2 สัปดาห์,ภายใน 2 สัปดาห์ให้จัดทำทะเบียนประวัติครูและนักเรียนให้เสร็จเรียบร้อย,"Within 2 weeks, complete the registration of teachers and students.",Complete the registration of teachers and students in 2 weeks.,0.8890568017959595,0.8808362483978271,0.9600112438201904,0.8473645448684692,0.8478577136993408,0.9281656742095947,0.6553323268890381,0.595927357673645
97,558,มีกลุ่มองค์กรชาวบ้านจากทุกภาคมาร่วมงานกันด้วยความรู้สึกเดียวกัน,มีกลุ่มองค์กรชาวบ้านที่มีความรู้สึกเดียวกันจากทุกภาคมาร่วมงาน,There are groups of villagers who have the same feeling from all regions to join the event.,There are groups of villagers from all regions to work together with the same feelings.,0.7834774851799011,0.7787107229232788,0.7858259677886963,0.8151825070381165,0.9621233940124512,0.9451498985290527,0.7344837188720703,0.7125928997993469
98,574,ทั้งยังเป็นการสร้างโอกาสและศักยภาพการแข่งขันของสินค้าไทย,ทั้งยังเป็นการสร้างศักยภาพการแข่งขันและโอกาสให้กับสินค้าไทย,It also creates competitiveness and opportunities for Thai products.,It also creates opportunities and competitiveness of Thai products.,0.9845458269119263,0.9946063756942749,0.995352566242218,0.6631581783294678,0.9793717861175537,0.9448024034500122,0.5740878582000732,0.6524583101272583
99,609,แต่มันก็ค่อนข้างสรุปไม่ได้ว่า ตกลงแล้วมันเป็นการต่อสู้ของใครกับใคร,แต่มันก็ยังสรุปไม่ได้ว่าแท้จริงแล้วมันเป็นการต่อสู้ของใครกับใคร,But it still can't conclude that it is actually a fight with anyone,"But it is quite concluded that OK, who is the fight with anyone?",0.7278477549552917,0.476707398891449,0.9175733327865601,0.7776820659637451,0.9202961325645447,0.9461555480957031,0.7212812900543213,0.6630379557609558
